Id,ActivityHour,Hour,TotalIntensity,AverageIntensity
4388161847,04-18-2016 22:00,22:00,2,0.033333
4388161847,04-18-2016 23:00,23:00,3,0.05
4388161847,04-19-2016 00:00,00:00,0,0
4388161847,04-19-2016 01:00,01:00,1,0.016667
4388161847,04-19-2016 02:00,02:00,0,0
4388161847,04-19-2016 03:00,03:00,0,0
4388161847,04-19-2016 04:00,04:00,4,0.066667
4388161847,04-19-2016 05:00,05:00,66,1.1
4388161847,04-19-2016 06:00,06:00,68,1.133333
4388161847,04-19-2016 07:00,07:00,15,0.25
4388161847,04-19-2016 08:00,08:00,10,0.166667
4388161847,04-19-2016 09:00,09:00,11,0.183333
4388161847,04-19-2016 10:00,10:00,13,0.216667
4388161847,04-19-2016 11:00,11:00,7,0.116667
4388161847,04-19-2016 12:00,12:00,8,0.133333
4388161847,04-19-2016 13:00,13:00,6,0.1
4388161847,04-19-2016 14:00,14:00,8,0.133333
4388161847,04-19-2016 15:00,15:00,6,0.1
4388161847,04-19-2016 16:00,16:00,23,0.383333
4388161847,04-19-2016 17:00,17:00,20,0.333333
4388161847,04-19-2016 18:00,18:00,25,0.416667
4388161847,04-19-2016 19:00,19:00,8,0.133333
4388161847,04-19-2016 20:00,20:00,24,0.4
4388161847,04-19-2016 21:00,21:00,15,0.25
4388161847,04-19-2016 22:00,22:00,2,0.033333
4388161847,04-19-2016 23:00,23:00,1,0.016667
4388161847,04-20-2016 00:00,00:00,0,0
4388161847,04-20-2016 01:00,01:00,2,0.033333
4388161847,04-20-2016 02:00,02:00,0,0
4388161847,04-20-2016 03:00,03:00,0,0
4388161847,04-20-2016 04:00,04:00,2,0.033333
4388161847,04-20-2016 05:00,05:00,49,0.816667
4388161847,04-20-2016 06:00,06:00,68,1.133333
4388161847,04-20-2016 07:00,07:00,12,0.2
4388161847,04-20-2016 08:00,08:00,7,0.116667
4388161847,04-20-2016 09:00,09:00,7,0.116667
4388161847,04-20-2016 10:00,10:00,17,0.283333
4388161847,04-20-2016 11:00,11:00,8,0.133333
4388161847,04-20-2016 12:00,12:00,9,0.15
4388161847,04-20-2016 13:00,13:00,8,0.133333
4388161847,04-20-2016 14:00,14:00,0,0
4388161847,04-20-2016 15:00,15:00,9,0.15
4388161847,04-20-2016 16:00,16:00,24,0.4
4388161847,04-20-2016 17:00,17:00,55,0.916667
4388161847,04-20-2016 18:00,18:00,11,0.183333
4388161847,04-20-2016 19:00,19:00,51,0.85
4388161847,04-20-2016 20:00,20:00,23,0.383333
4388161847,04-20-2016 21:00,21:00,5,0.083333
4388161847,04-20-2016 22:00,22:00,2,0.033333
4388161847,04-20-2016 23:00,23:00,0,0
4388161847,04-21-2016 00:00,00:00,0,0
4388161847,04-21-2016 01:00,01:00,1,0.016667
4388161847,04-21-2016 02:00,02:00,2,0.033333
4388161847,04-21-2016 03:00,03:00,0,0
4388161847,04-21-2016 04:00,04:00,0,0
4388161847,04-21-2016 05:00,05:00,28,0.466667
4388161847,04-21-2016 06:00,06:00,39,0.65
4388161847,04-21-2016 07:00,07:00,7,0.116667
4388161847,04-21-2016 08:00,08:00,7,0.116667
4388161847,04-21-2016 09:00,09:00,4,0.066667
4388161847,04-21-2016 10:00,10:00,12,0.2
4388161847,04-21-2016 11:00,11:00,6,0.1
4388161847,04-21-2016 12:00,12:00,12,0.2
4388161847,04-21-2016 13:00,13:00,6,0.1
4388161847,04-21-2016 14:00,14:00,5,0.083333
4388161847,04-21-2016 15:00,15:00,8,0.133333
4388161847,04-21-2016 16:00,16:00,23,0.383333
4388161847,04-21-2016 17:00,17:00,6,0.1
4388161847,04-21-2016 18:00,18:00,67,1.116667
4388161847,04-21-2016 19:00,19:00,49,0.816667
4388161847,04-21-2016 20:00,20:00,32,0.533333
4388161847,04-21-2016 21:00,21:00,3,0.05
4388161847,04-21-2016 22:00,22:00,0,0
4388161847,04-21-2016 23:00,23:00,0,0
4388161847,04-22-2016 00:00,00:00,0,0
4388161847,04-22-2016 01:00,01:00,0,0
4388161847,04-22-2016 02:00,02:00,0,0
4388161847,04-22-2016 03:00,03:00,0,0
4388161847,04-22-2016 04:00,04:00,0,0
4388161847,04-22-2016 05:00,05:00,0,0
4388161847,04-22-2016 06:00,06:00,121,2.016667
4388161847,04-22-2016 07:00,07:00,19,0.316667
4388161847,04-22-2016 08:00,08:00,92,1.533333
4388161847,04-22-2016 09:00,09:00,43,0.716667
4388161847,04-22-2016 10:00,10:00,29,0.483333
4388161847,04-22-2016 11:00,11:00,5,0.083333
4388161847,04-22-2016 12:00,12:00,19,0.316667
4388161847,04-22-2016 13:00,13:00,1,0.016667
4388161847,04-22-2016 14:00,14:00,10,0.166667
4388161847,04-22-2016 15:00,15:00,24,0.4
4388161847,04-22-2016 16:00,16:00,1,0.016667
4388161847,04-22-2016 17:00,17:00,14,0.233333
4388161847,04-22-2016 18:00,18:00,90,1.5
4388161847,04-22-2016 19:00,19:00,17,0.283333
4388161847,04-22-2016 20:00,20:00,8,0.133333
4388161847,04-22-2016 21:00,21:00,0,0
4388161847,04-22-2016 22:00,22:00,7,0.116667
4388161847,04-22-2016 23:00,23:00,1,0.016667
4388161847,04-23-2016 00:00,00:00,2,0.033333
4388161847,04-23-2016 01:00,01:00,0,0
4388161847,04-23-2016 02:00,02:00,0,0
4388161847,04-23-2016 03:00,03:00,1,0.016667
4388161847,04-23-2016 04:00,04:00,0,0
4388161847,04-23-2016 05:00,05:00,0,0
4388161847,04-23-2016 06:00,06:00,4,0.066667
4388161847,04-23-2016 07:00,07:00,2,0.033333
4388161847,04-23-2016 08:00,08:00,7,0.116667
4388161847,04-23-2016 09:00,09:00,1,0.016667
4388161847,04-23-2016 10:00,10:00,26,0.433333
4388161847,04-23-2016 11:00,11:00,28,0.466667
4388161847,04-23-2016 12:00,12:00,25,0.416667
4388161847,04-23-2016 13:00,13:00,66,1.1
4388161847,04-23-2016 14:00,14:00,154,2.566667
4388161847,04-23-2016 15:00,15:00,17,0.283333
4388161847,04-23-2016 16:00,16:00,4,0.066667
4388161847,04-23-2016 17:00,17:00,4,0.066667
4388161847,04-23-2016 18:00,18:00,23,0.383333
4388161847,04-23-2016 19:00,19:00,10,0.166667
4388161847,04-23-2016 20:00,20:00,6,0.1
4388161847,04-23-2016 21:00,21:00,2,0.033333
4388161847,04-23-2016 22:00,22:00,16,0.266667
4388161847,04-23-2016 23:00,23:00,1,0.016667
4388161847,04-24-2016 00:00,00:00,1,0.016667
4388161847,04-24-2016 01:00,01:00,2,0.033333
4388161847,04-24-2016 02:00,02:00,0,0
4388161847,04-24-2016 03:00,03:00,1,0.016667
4388161847,04-24-2016 04:00,04:00,0,0
4388161847,04-24-2016 05:00,05:00,1,0.016667
4388161847,04-24-2016 06:00,06:00,14,0.233333
4388161847,04-24-2016 07:00,07:00,2,0.033333
4388161847,04-24-2016 08:00,08:00,11,0.183333
4388161847,04-24-2016 09:00,09:00,0,0
4388161847,04-24-2016 10:00,10:00,10,0.166667
4388161847,04-24-2016 11:00,11:00,5,0.083333
4388161847,04-24-2016 12:00,12:00,27,0.45
4388161847,04-24-2016 13:00,13:00,29,0.483333
4388161847,04-24-2016 14:00,14:00,56,0.933333
4388161847,04-24-2016 15:00,15:00,40,0.666667
4388161847,04-24-2016 16:00,16:00,2,0.033333
4388161847,04-24-2016 17:00,17:00,0,0
4388161847,04-24-2016 18:00,18:00,26,0.433333
4388161847,04-24-2016 19:00,19:00,10,0.166667
4388161847,04-24-2016 20:00,20:00,48,0.8
4388161847,04-24-2016 21:00,21:00,12,0.2
4388161847,04-24-2016 22:00,22:00,0,0
4388161847,04-24-2016 23:00,23:00,0,0
4388161847,04-25-2016 00:00,00:00,0,0
4388161847,04-25-2016 01:00,01:00,0,0
4388161847,04-25-2016 02:00,02:00,0,0
4388161847,04-25-2016 03:00,03:00,0,0
4388161847,04-25-2016 04:00,04:00,0,0
4388161847,04-25-2016 05:00,05:00,29,0.483333
4388161847,04-25-2016 06:00,06:00,22,0.366667
4388161847,04-25-2016 07:00,07:00,16,0.266667
4388161847,04-25-2016 08:00,08:00,5,0.083333
4388161847,04-25-2016 09:00,09:00,15,0.25
4388161847,04-25-2016 10:00,10:00,8,0.133333
4388161847,04-25-2016 11:00,11:00,10,0.166667
4388161847,04-25-2016 12:00,12:00,11,0.183333
4388161847,04-25-2016 13:00,13:00,6,0.1
4388161847,04-25-2016 14:00,14:00,7,0.116667
4388161847,04-25-2016 15:00,15:00,13,0.216667
4388161847,04-25-2016 16:00,16:00,28,0.466667
4388161847,04-25-2016 17:00,17:00,79,1.316667
4388161847,04-25-2016 18:00,18:00,22,0.366667
4388161847,04-25-2016 19:00,19:00,42,0.7
4388161847,04-25-2016 20:00,20:00,61,1.016667
4388161847,04-25-2016 21:00,21:00,16,0.266667
4388161847,04-25-2016 22:00,22:00,4,0.066667
4388161847,04-25-2016 23:00,23:00,2,0.033333
4388161847,04-26-2016 00:00,00:00,0,0
4388161847,04-26-2016 01:00,01:00,0,0
4388161847,04-26-2016 02:00,02:00,1,0.016667
4388161847,04-26-2016 03:00,03:00,1,0.016667
4388161847,04-26-2016 04:00,04:00,3,0.05
4388161847,04-26-2016 05:00,05:00,40,0.666667
4388161847,04-26-2016 06:00,06:00,82,1.366667
4388161847,04-26-2016 07:00,07:00,16,0.266667
4388161847,04-26-2016 08:00,08:00,6,0.1
4388161847,04-26-2016 09:00,09:00,15,0.25
4388161847,04-26-2016 10:00,10:00,17,0.283333
4388161847,04-26-2016 11:00,11:00,8,0.133333
4388161847,04-26-2016 12:00,12:00,14,0.233333
4388161847,04-26-2016 13:00,13:00,8,0.133333
4388161847,04-26-2016 14:00,14:00,10,0.166667
4388161847,04-26-2016 15:00,15:00,14,0.233333
4388161847,04-26-2016 16:00,16:00,11,0.183333
4388161847,04-26-2016 17:00,17:00,33,0.55
4388161847,04-26-2016 18:00,18:00,11,0.183333
4388161847,04-26-2016 19:00,19:00,2,0.033333
4388161847,04-26-2016 20:00,20:00,14,0.233333
4388161847,04-26-2016 21:00,21:00,3,0.05
4388161847,04-26-2016 22:00,22:00,1,0.016667
4388161847,04-26-2016 23:00,23:00,2,0.033333
4388161847,04-27-2016 00:00,00:00,1,0.016667
4388161847,04-27-2016 01:00,01:00,1,0.016667
4388161847,04-27-2016 02:00,02:00,3,0.05
4388161847,04-27-2016 03:00,03:00,1,0.016667
4388161847,04-27-2016 04:00,04:00,0,0
4388161847,04-27-2016 05:00,05:00,25,0.416667
4388161847,04-27-2016 06:00,06:00,21,0.35
4388161847,04-27-2016 07:00,07:00,9,0.15
4388161847,04-27-2016 08:00,08:00,5,0.083333
4388161847,04-27-2016 09:00,09:00,6,0.1
4388161847,04-27-2016 10:00,10:00,10,0.166667
4388161847,04-27-2016 11:00,11:00,10,0.166667
4388161847,04-27-2016 12:00,12:00,15,0.25
4388161847,04-27-2016 13:00,13:00,3,0.05
4388161847,04-27-2016 14:00,14:00,9,0.15
4388161847,04-27-2016 15:00,15:00,9,0.15
4388161847,04-27-2016 16:00,16:00,23,0.383333
4388161847,04-27-2016 17:00,17:00,52,0.866667
4388161847,04-27-2016 18:00,18:00,121,2.016667
4388161847,04-27-2016 19:00,19:00,19,0.316667
4388161847,04-27-2016 20:00,20:00,13,0.216667
4388161847,04-27-2016 21:00,21:00,10,0.166667
4388161847,04-27-2016 22:00,22:00,2,0.033333
4388161847,04-27-2016 23:00,23:00,2,0.033333
4388161847,04-28-2016 00:00,00:00,0,0
4388161847,04-28-2016 01:00,01:00,0,0
4388161847,04-28-2016 02:00,02:00,1,0.016667
4388161847,04-28-2016 03:00,03:00,0,0
4388161847,04-28-2016 04:00,04:00,1,0.016667
4388161847,04-28-2016 05:00,05:00,55,0.916667
4388161847,04-28-2016 06:00,06:00,67,1.116667
4388161847,04-28-2016 07:00,07:00,12,0.2
4388161847,04-28-2016 08:00,08:00,8,0.133333
4388161847,04-28-2016 09:00,09:00,6,0.1
4388161847,04-28-2016 10:00,10:00,16,0.266667
4388161847,04-28-2016 11:00,11:00,17,0.283333
4388161847,04-28-2016 12:00,12:00,4,0.066667
4388161847,04-28-2016 13:00,13:00,12,0.2
4388161847,04-28-2016 14:00,14:00,6,0.1
4388161847,04-28-2016 15:00,15:00,8,0.133333
4388161847,04-28-2016 16:00,16:00,30,0.5
4388161847,04-28-2016 17:00,17:00,32,0.533333
4388161847,04-28-2016 18:00,18:00,22,0.366667
4388161847,04-28-2016 19:00,19:00,8,0.133333
4388161847,04-28-2016 20:00,20:00,4,0.066667
4388161847,04-28-2016 21:00,21:00,0,0
4388161847,04-28-2016 22:00,22:00,0,0
4388161847,04-28-2016 23:00,23:00,0,0
4388161847,04-29-2016 00:00,00:00,0,0
4388161847,04-29-2016 01:00,01:00,0,0
4388161847,04-29-2016 02:00,02:00,0,0
4388161847,04-29-2016 03:00,03:00,0,0
4388161847,04-29-2016 04:00,04:00,0,0
4388161847,04-29-2016 05:00,05:00,44,0.733333
4388161847,04-29-2016 06:00,06:00,68,1.133333
4388161847,04-29-2016 07:00,07:00,18,0.3
4388161847,04-29-2016 08:00,08:00,6,0.1
4388161847,04-29-2016 09:00,09:00,9,0.15
4388161847,04-29-2016 10:00,10:00,10,0.166667
4388161847,04-29-2016 11:00,11:00,7,0.116667
4388161847,04-29-2016 12:00,12:00,10,0.166667
4388161847,04-29-2016 13:00,13:00,8,0.133333
4388161847,04-29-2016 14:00,14:00,10,0.166667
4388161847,04-29-2016 15:00,15:00,2,0.033333
4388161847,04-29-2016 16:00,16:00,7,0.116667
4388161847,04-29-2016 17:00,17:00,28,0.466667
4388161847,04-29-2016 18:00,18:00,24,0.4
4388161847,04-29-2016 19:00,19:00,8,0.133333
4388161847,04-29-2016 20:00,20:00,32,0.533333
4388161847,04-29-2016 21:00,21:00,5,0.083333
4388161847,04-29-2016 22:00,22:00,9,0.15
4388161847,04-29-2016 23:00,23:00,2,0.033333
4388161847,04-30-2016 00:00,00:00,1,0.016667
4388161847,04-30-2016 01:00,01:00,1,0.016667
4388161847,04-30-2016 02:00,02:00,2,0.033333
4388161847,04-30-2016 03:00,03:00,1,0.016667
4388161847,04-30-2016 04:00,04:00,0,0
4388161847,04-30-2016 05:00,05:00,2,0.033333
4388161847,04-30-2016 06:00,06:00,8,0.133333
4388161847,04-30-2016 07:00,07:00,7,0.116667
4388161847,04-30-2016 08:00,08:00,0,0
4388161847,04-30-2016 09:00,09:00,45,0.75
4388161847,04-30-2016 10:00,10:00,10,0.166667
4388161847,04-30-2016 11:00,11:00,101,1.683333
4388161847,04-30-2016 12:00,12:00,65,1.083333
4388161847,04-30-2016 13:00,13:00,35,0.583333
4388161847,04-30-2016 14:00,14:00,2,0.033333
4388161847,04-30-2016 15:00,15:00,7,0.116667
4388161847,04-30-2016 16:00,16:00,27,0.45
4388161847,04-30-2016 17:00,17:00,10,0.166667
4388161847,04-30-2016 18:00,18:00,28,0.466667
4388161847,04-30-2016 19:00,19:00,10,0.166667
4388161847,04-30-2016 20:00,20:00,43,0.716667
4388161847,04-30-2016 21:00,21:00,19,0.316667
4388161847,04-30-2016 22:00,22:00,2,0.033333
4388161847,04-30-2016 23:00,23:00,2,0.033333
4388161847,05-01-2016 00:00,00:00,1,0.016667
4388161847,05-01-2016 01:00,01:00,5,0.083333
4388161847,05-01-2016 02:00,02:00,0,0
4388161847,05-01-2016 03:00,03:00,1,0.016667
4388161847,05-01-2016 04:00,04:00,0,0
4388161847,05-01-2016 05:00,05:00,0,0
4388161847,05-01-2016 06:00,06:00,0,0
4388161847,05-01-2016 07:00,07:00,2,0.033333
4388161847,05-01-2016 08:00,08:00,67,1.116667
4388161847,05-01-2016 09:00,09:00,10,0.166667
4388161847,05-01-2016 10:00,10:00,26,0.433333
4388161847,05-01-2016 11:00,11:00,23,0.383333
4388161847,05-01-2016 12:00,12:00,25,0.416667
4388161847,05-01-2016 13:00,13:00,25,0.416667
4388161847,05-01-2016 14:00,14:00,2,0.033333
4388161847,05-01-2016 15:00,15:00,43,0.716667
4388161847,05-01-2016 16:00,16:00,7,0.116667
4388161847,05-01-2016 17:00,17:00,16,0.266667
4388161847,05-01-2016 18:00,18:00,5,0.083333
4388161847,05-01-2016 19:00,19:00,23,0.383333
4388161847,05-01-2016 20:00,20:00,11,0.183333
4388161847,05-01-2016 21:00,21:00,7,0.116667
4388161847,05-01-2016 22:00,22:00,8,0.133333
4388161847,05-01-2016 23:00,23:00,0,0
4388161847,05-02-2016 00:00,00:00,4,0.066667
4388161847,05-02-2016 01:00,01:00,1,0.016667
4388161847,05-02-2016 02:00,02:00,0,0
4388161847,05-02-2016 03:00,03:00,0,0
4388161847,05-02-2016 04:00,04:00,0,0
4388161847,05-02-2016 05:00,05:00,8,0.133333
4388161847,05-02-2016 06:00,06:00,28,0.466667
4388161847,05-02-2016 07:00,07:00,14,0.233333
4388161847,05-02-2016 08:00,08:00,6,0.1
4388161847,05-02-2016 09:00,09:00,7,0.116667
4388161847,05-02-2016 10:00,10:00,10,0.166667
4388161847,05-02-2016 11:00,11:00,7,0.116667
4388161847,05-02-2016 12:00,12:00,9,0.15
4388161847,05-02-2016 13:00,13:00,8,0.133333
4388161847,05-02-2016 14:00,14:00,4,0.066667
4388161847,05-02-2016 15:00,15:00,5,0.083333
4388161847,05-02-2016 16:00,16:00,24,0.4
4388161847,05-02-2016 17:00,17:00,21,0.35
4388161847,05-02-2016 18:00,18:00,113,1.883333
4388161847,05-02-2016 19:00,19:00,20,0.333333
4388161847,05-02-2016 20:00,20:00,12,0.2
4388161847,05-02-2016 21:00,21:00,10,0.166667
4388161847,05-02-2016 22:00,22:00,0,0
4388161847,05-02-2016 23:00,23:00,0,0
4388161847,05-03-2016 00:00,00:00,0,0
4388161847,05-03-2016 01:00,01:00,0,0
4388161847,05-03-2016 02:00,02:00,0,0
4388161847,05-03-2016 03:00,03:00,0,0
4388161847,05-03-2016 04:00,04:00,0,0
4388161847,05-03-2016 05:00,05:00,66,1.1
4388161847,05-03-2016 06:00,06:00,61,1.016667
4388161847,05-03-2016 07:00,07:00,12,0.2
4388161847,05-03-2016 08:00,08:00,8,0.133333
4388161847,05-03-2016 09:00,09:00,15,0.25
4388161847,05-03-2016 10:00,10:00,8,0.133333
4388161847,05-03-2016 11:00,11:00,8,0.133333
4388161847,05-03-2016 12:00,12:00,11,0.183333
4388161847,05-03-2016 13:00,13:00,6,0.1
4388161847,05-03-2016 14:00,14:00,8,0.133333
4388161847,05-03-2016 15:00,15:00,8,0.133333
4388161847,05-03-2016 16:00,16:00,28,0.466667
4388161847,05-03-2016 17:00,17:00,49,0.816667
4388161847,05-03-2016 18:00,18:00,49,0.816667
4388161847,05-03-2016 19:00,19:00,30,0.5
4388161847,05-03-2016 20:00,20:00,18,0.3
4388161847,05-03-2016 21:00,21:00,10,0.166667
4388161847,05-03-2016 22:00,22:00,0,0
4388161847,05-03-2016 23:00,23:00,1,0.016667
4388161847,05-04-2016 00:00,00:00,2,0.033333
4388161847,05-04-2016 01:00,01:00,0,0
4388161847,05-04-2016 02:00,02:00,4,0.066667
4388161847,05-04-2016 03:00,03:00,0,0
4388161847,05-04-2016 04:00,04:00,0,0
4388161847,05-04-2016 05:00,05:00,28,0.466667
4388161847,05-04-2016 06:00,06:00,54,0.9
4388161847,05-04-2016 07:00,07:00,13,0.216667
4388161847,05-04-2016 08:00,08:00,9,0.15
4388161847,05-04-2016 09:00,09:00,14,0.233333
4388161847,05-04-2016 10:00,10:00,11,0.183333
4388161847,05-04-2016 11:00,11:00,8,0.133333
4388161847,05-04-2016 12:00,12:00,15,0.25
4388161847,05-04-2016 13:00,13:00,9,0.15
4388161847,05-04-2016 14:00,14:00,9,0.15
4388161847,05-04-2016 15:00,15:00,5,0.083333
4388161847,05-04-2016 16:00,16:00,35,0.583333
4388161847,05-04-2016 17:00,17:00,113,1.883333
4388161847,05-04-2016 18:00,18:00,33,0.55
4388161847,05-04-2016 19:00,19:00,16,0.266667
4388161847,05-04-2016 20:00,20:00,15,0.25
4388161847,05-04-2016 21:00,21:00,0,0
4388161847,05-04-2016 22:00,22:00,5,0.083333
4388161847,05-04-2016 23:00,23:00,0,0
4388161847,05-05-2016 00:00,00:00,0,0
4388161847,05-05-2016 01:00,01:00,0,0
4388161847,05-05-2016 02:00,02:00,1,0.016667
4388161847,05-05-2016 03:00,03:00,4,0.066667
4388161847,05-05-2016 04:00,04:00,0,0
4388161847,05-05-2016 05:00,05:00,28,0.466667
4388161847,05-05-2016 06:00,06:00,60,1
4388161847,05-05-2016 07:00,07:00,13,0.216667
4388161847,05-05-2016 08:00,08:00,12,0.2
4388161847,05-05-2016 09:00,09:00,3,0.05
4388161847,05-05-2016 10:00,10:00,9,0.15
4388161847,05-05-2016 11:00,11:00,6,0.1
4388161847,05-05-2016 12:00,12:00,11,0.183333
4388161847,05-05-2016 13:00,13:00,3,0.05
4388161847,05-05-2016 14:00,14:00,8,0.133333
4388161847,05-05-2016 15:00,15:00,11,0.183333
4388161847,05-05-2016 16:00,16:00,52,0.866667
4388161847,05-05-2016 17:00,17:00,49,0.816667
4388161847,05-05-2016 18:00,18:00,14,0.233333
4388161847,05-05-2016 19:00,19:00,18,0.3
4388161847,05-05-2016 20:00,20:00,11,0.183333
4388161847,05-05-2016 21:00,21:00,0,0
4388161847,05-05-2016 22:00,22:00,0,0
4388161847,05-05-2016 23:00,23:00,0,0
4388161847,05-06-2016 00:00,00:00,0,0
4388161847,05-06-2016 01:00,01:00,0,0
4388161847,05-06-2016 02:00,02:00,0,0
4388161847,05-06-2016 03:00,03:00,13,0.216667
4388161847,05-06-2016 04:00,04:00,22,0.366667
4388161847,05-06-2016 05:00,05:00,101,1.683333
4388161847,05-06-2016 06:00,06:00,45,0.75
4388161847,05-06-2016 07:00,07:00,14,0.233333
4388161847,05-06-2016 08:00,08:00,10,0.166667
4388161847,05-06-2016 09:00,09:00,11,0.183333
4388161847,05-06-2016 10:00,10:00,23,0.383333
4388161847,05-06-2016 11:00,11:00,7,0.116667
4388161847,05-06-2016 12:00,12:00,10,0.166667
4388161847,05-06-2016 13:00,13:00,5,0.083333
4388161847,05-06-2016 14:00,14:00,7,0.116667
4388161847,05-06-2016 15:00,15:00,14,0.233333
4388161847,05-06-2016 16:00,16:00,16,0.266667
4388161847,05-06-2016 17:00,17:00,7,0.116667
4388161847,05-06-2016 18:00,18:00,16,0.266667
4388161847,05-06-2016 19:00,19:00,6,0.1
4388161847,05-06-2016 20:00,20:00,96,1.6
4388161847,05-06-2016 21:00,21:00,26,0.433333
4388161847,05-06-2016 22:00,22:00,2,0.033333
4388161847,05-06-2016 23:00,23:00,0,0
4388161847,05-07-2016 00:00,00:00,1,0.016667
4388161847,05-07-2016 01:00,01:00,4,0.066667
4388161847,05-07-2016 02:00,02:00,0,0
4388161847,05-07-2016 03:00,03:00,0,0
4388161847,05-07-2016 04:00,04:00,0,0
4388161847,05-07-2016 05:00,05:00,0,0
4388161847,05-07-2016 06:00,06:00,0,0
4388161847,05-07-2016 07:00,07:00,1,0.016667
4388161847,05-07-2016 08:00,08:00,30,0.5
4388161847,05-07-2016 09:00,09:00,92,1.533333
4388161847,05-07-2016 10:00,10:00,19,0.316667
4388161847,05-07-2016 11:00,11:00,69,1.15
4388161847,05-07-2016 12:00,12:00,129,2.15
4388161847,05-07-2016 13:00,13:00,33,0.55
4388161847,05-07-2016 14:00,14:00,0,0
4388161847,05-07-2016 15:00,15:00,4,0.066667
4388161847,05-07-2016 16:00,16:00,111,1.85
4388161847,05-07-2016 17:00,17:00,61,1.016667
4388161847,05-07-2016 18:00,18:00,20,0.333333
4388161847,05-07-2016 19:00,19:00,53,0.883333
4388161847,05-07-2016 20:00,20:00,67,1.116667
4388161847,05-07-2016 21:00,21:00,22,0.366667
4388161847,05-07-2016 22:00,22:00,14,0.233333
4388161847,05-07-2016 23:00,23:00,2,0.033333
4388161847,05-08-2016 00:00,00:00,1,0.016667
4388161847,05-08-2016 01:00,01:00,0,0
4388161847,05-08-2016 02:00,02:00,1,0.016667
4388161847,05-08-2016 03:00,03:00,0,0
4388161847,05-08-2016 04:00,04:00,0,0
4388161847,05-08-2016 05:00,05:00,0,0
4388161847,05-08-2016 06:00,06:00,0,0
4388161847,05-08-2016 07:00,07:00,0,0
4388161847,05-08-2016 08:00,08:00,10,0.166667
4388161847,05-08-2016 09:00,09:00,13,0.216667
4388161847,05-08-2016 10:00,10:00,62,1.033333
4388161847,05-08-2016 11:00,11:00,0,0
4388161847,05-08-2016 12:00,12:00,17,0.283333
4388161847,05-08-2016 13:00,13:00,100,1.666667
4388161847,05-08-2016 14:00,14:00,70,1.166667
4388161847,05-08-2016 15:00,15:00,14,0.233333
4388161847,05-08-2016 16:00,16:00,11,0.183333
4388161847,05-08-2016 17:00,17:00,44,0.733333
4388161847,05-08-2016 18:00,18:00,17,0.283333
4388161847,05-08-2016 19:00,19:00,115,1.916667
4388161847,05-08-2016 20:00,20:00,96,1.6
4388161847,05-08-2016 21:00,21:00,4,0.066667
4388161847,05-08-2016 22:00,22:00,0,0
4388161847,05-08-2016 23:00,23:00,0,0
4388161847,05-09-2016 00:00,00:00,0,0
4388161847,05-09-2016 01:00,01:00,0,0
4388161847,05-09-2016 02:00,02:00,0,0
4388161847,05-09-2016 03:00,03:00,0,0
4388161847,05-09-2016 04:00,04:00,0,0
4388161847,05-09-2016 05:00,05:00,29,0.483333
4388161847,05-09-2016 06:00,06:00,57,0.95
4388161847,05-09-2016 07:00,07:00,9,0.15
4388161847,05-09-2016 08:00,08:00,10,0.166667
4388161847,05-09-2016 09:00,09:00,7,0.116667
4388161847,05-09-2016 10:00,10:00,9,0.15
4388161847,05-09-2016 11:00,11:00,7,0.116667
4388161847,05-09-2016 12:00,12:00,12,0.2
4388161847,05-09-2016 13:00,13:00,9,0.15
4388161847,05-09-2016 14:00,14:00,7,0.116667
4388161847,05-09-2016 15:00,15:00,11,0.183333
4388161847,05-09-2016 16:00,16:00,28,0.466667
4388161847,05-09-2016 17:00,17:00,36,0.6
4388161847,05-09-2016 18:00,18:00,27,0.45
4388161847,05-09-2016 19:00,19:00,44,0.733333
4388161847,05-09-2016 20:00,20:00,4,0.066667
4388161847,05-09-2016 21:00,21:00,2,0.033333
4388161847,05-09-2016 22:00,22:00,4,0.066667
4388161847,05-09-2016 23:00,23:00,2,0.033333
4388161847,05-10-2016 00:00,00:00,1,0.016667
4388161847,05-10-2016 01:00,01:00,0,0
4388161847,05-10-2016 02:00,02:00,1,0.016667
4388161847,05-10-2016 03:00,03:00,1,0.016667
4388161847,05-10-2016 04:00,04:00,0,0
4388161847,05-10-2016 05:00,05:00,70,1.166667
4388161847,05-10-2016 06:00,06:00,45,0.75
4388161847,05-10-2016 07:00,07:00,13,0.216667
4388161847,05-10-2016 08:00,08:00,20,0.333333
4388161847,05-10-2016 09:00,09:00,4,0.066667
4388161847,05-10-2016 10:00,10:00,14,0.233333
4388161847,05-10-2016 11:00,11:00,12,0.2
4388161847,05-10-2016 12:00,12:00,11,0.183333
4388161847,05-10-2016 13:00,13:00,12,0.2
4388161847,05-10-2016 14:00,14:00,4,0.066667
4388161847,05-10-2016 15:00,15:00,10,0.166667
4388161847,05-10-2016 16:00,16:00,7,0.116667
4388161847,05-10-2016 17:00,17:00,31,0.516667
4388161847,05-10-2016 18:00,18:00,30,0.5
4388161847,05-10-2016 19:00,19:00,35,0.583333
4388161847,05-10-2016 20:00,20:00,13,0.216667
4388161847,05-10-2016 21:00,21:00,0,0
4388161847,05-10-2016 22:00,22:00,0,0
4388161847,05-10-2016 23:00,23:00,0,0
4388161847,05-11-2016 00:00,00:00,0,0
4388161847,05-11-2016 01:00,01:00,0,0
4388161847,05-11-2016 02:00,02:00,0,0
