Id,ActivityDate,Month,Weekday,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,Total Active minutes,total minutes_measures
4319703577,05-04-2016,May,Wednesday,10429,7.019999981,7.019999981,0,0.589999974,0.579999983,5.849999905,0,8,13,313,1106,2282,334,1440
4319703577,05-05-2016,May,Thursday,13658,9.489999771,9.489999771,0,2.630000114,1.409999967,5.449999809,0,27,34,328,957,2530,389,1346
4319703577,05-06-2016,May,Friday,9524,6.420000076,6.420000076,0,0.409999996,0.469999999,5.460000038,0,6,11,314,692,2266,331,1023
4319703577,05-07-2016,May,Saturday,7937,5.329999924,5.329999924,0,0.189999998,1.049999952,4.079999924,0,3,28,279,586,2158,310,896
4319703577,05-08-2016,May,Sunday,3672,2.460000038,2.460000038,0,0,0,2.460000038,0,0,0,153,603,1792,153,756
4319703577,05-09-2016,May,Monday,10378,6.960000038,6.960000038,0,0.140000001,0.560000002,6.25,0,2,14,374,490,2345,390,880
4319703577,05-10-2016,May,Tuesday,9487,6.369999886,6.369999886,0,0.209999993,0.460000008,5.699999809,0,3,12,329,555,2260,344,899
4319703577,05-11-2016,May,Wednesday,9129,6.130000114,6.130000114,0,0.200000003,0.74000001,5.179999828,0,3,18,311,574,2232,332,906
4319703577,05-12-2016,May,Thursday,17,0.01,0.01,0,0,0,0.01,0,0,0,2,0,257,2,2
4388161847,04-12-2016,Apr,Tuesday,10122,7.78000021,7.78000021,0,0,0,0,0,0,0,0,1440,2955,0,1440
4388161847,04-13-2016,Apr,Wednesday,10993,8.449999809,8.449999809,0,0.059999999,0.629999995,3.880000114,0,1,14,150,1275,3092,165,1440
4388161847,04-14-2016,Apr,Thursday,8863,6.820000172,6.820000172,0,0.129999995,1.070000052,5.619999886,0,10,35,219,945,2998,264,1209
4388161847,04-15-2016,Apr,Friday,8758,6.730000019,6.730000019,0,0,0,6.730000019,0,0,0,299,837,3066,299,1136
4388161847,04-16-2016,Apr,Saturday,6580,5.059999943,5.059999943,0,0.209999993,0.400000006,4.449999809,0,6,9,253,609,3073,268,877
4388161847,04-17-2016,Apr,Sunday,4660,3.579999924,3.579999924,0,0,0,3.579999924,0,0,0,201,721,2572,201,922
4388161847,04-18-2016,Apr,Monday,11009,9.100000381,9.100000381,0,3.559999943,0.400000006,5.139999866,0,27,8,239,1017,3274,274,1291
4388161847,04-19-2016,Apr,Tuesday,10181,7.829999924,7.829999924,0,1.370000005,0.689999998,5.769999981,0,20,16,249,704,3015,285,989
4388161847,04-20-2016,Apr,Wednesday,10553,8.119999886,8.119999886,0,1.100000024,1.720000029,5.289999962,0,19,42,228,696,3083,289,985
4388161847,04-21-2016,Apr,Thursday,10055,7.730000019,7.730000019,0,0.370000005,0.389999986,6.980000019,0,7,12,272,853,3069,291,1144
4388161847,04-22-2016,Apr,Friday,12139,9.340000153,9.340000153,0,3.299999952,1.110000014,4.920000076,0,77,25,220,945,3544,322,1267
4388161847,04-23-2016,Apr,Saturday,13236,10.18000031,10.18000031,0,4.5,0.319999993,5.349999905,0,58,5,215,749,3306,278,1027
4388161847,04-24-2016,Apr,Sunday,10243,7.880000114,7.880000114,0,1.080000043,0.50999999,6.300000191,0,14,8,239,584,2885,261,845
4388161847,04-25-2016,Apr,Monday,12961,9.970000267,9.970000267,0,0.730000019,1.399999976,7.840000153,0,11,31,301,1054,3288,343,1397
4388161847,04-26-2016,Apr,Tuesday,9461,7.28000021,7.28000021,0,0.939999998,1.059999943,5.269999981,0,14,23,224,673,2929,261,934
4388161847,04-27-2016,Apr,Wednesday,11193,8.609999657,8.609999657,0,0.699999988,2.50999999,5.389999866,0,11,48,241,684,3074,300,984
4388161847,04-28-2016,Apr,Thursday,10074,7.75,7.75,0,1.289999962,0.430000007,6.03000021,0,19,9,234,878,2969,262,1140
4388161847,04-29-2016,Apr,Friday,9232,7.099999905,7.099999905,0,0.800000012,0.889999986,5.420000076,0,13,16,236,1175,2979,265,1440
4388161847,04-30-2016,Apr,Saturday,12533,9.640000343,9.640000343,0,0.699999988,2,6.940000057,0,14,43,300,537,3283,357,894
4388161847,05-01-2016,May,Sunday,10255,7.889999866,7.889999866,0,1.00999999,0.680000007,6.199999809,0,12,15,241,579,2926,268,847
4388161847,05-02-2016,May,Monday,10096,8.399999619,8.399999619,0,3.769999981,0.079999998,4.550000191,0,33,4,204,935,3147,241,1176
4388161847,05-03-2016,May,Tuesday,12727,9.789999962,9.789999962,0,1.129999995,0.779999971,7.880000114,0,18,18,306,984,3290,342,1326
4388161847,05-04-2016,May,Wednesday,12375,9.520000458,9.520000458,0,2.789999962,0.930000007,5.800000191,0,35,21,251,632,3162,307,939
4388161847,05-05-2016,May,Thursday,9603,7.380000114,7.380000114,0,0.629999995,1.669999957,5.090000153,0,12,39,199,896,2899,250,1146
4388161847,05-06-2016,May,Friday,13175,10.13000011,10.13000011,0,2.109999895,2.089999914,5.929999828,0,33,45,262,1100,3425,340,1440
4388161847,05-07-2016,May,Saturday,22770,17.54000092,17.54000092,0,9.449999809,2.769999981,5.329999924,0,120,56,260,508,4022,436,944
4388161847,05-08-2016,May,Sunday,17298,14.38000011,14.38000011,0,9.890000343,1.25999999,3.230000019,0,107,38,178,576,3934,323,899
4388161847,05-09-2016,May,Monday,10218,7.860000134,7.860000134,0,0.340000004,0.730000019,6.789999962,0,6,19,258,1020,3013,283,1303
4388161847,05-10-2016,May,Tuesday,10299,7.920000076,7.920000076,0,0.810000002,0.649999976,6.460000038,0,13,14,267,648,3061,294,942
4388161847,05-11-2016,May,Wednesday,10201,7.840000153,7.840000153,0,0.529999971,0.790000021,6.53000021,0,8,18,256,858,2954,282,1140
4388161847,05-12-2016,May,Thursday,3369,2.589999914,2.589999914,0,0,0,2.589999914,0,0,0,108,825,1623,108,933
4445114986,04-12-2016,Apr,Tuesday,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,196,983
4445114986,04-13-2016,Apr,Wednesday,2961,1.99000001,1.99000001,0,0,0,1.99000001,0,0,0,194,840,2095,194,1034
4445114986,04-14-2016,Apr,Thursday,3974,2.670000076,2.670000076,0,0,0,2.670000076,0,0,0,231,717,2194,231,948
4445114986,04-15-2016,Apr,Friday,7198,4.829999924,4.829999924,0,0,0,4.829999924,0,0,0,350,711,2496,350,1061
4445114986,04-16-2016,Apr,Saturday,3945,2.650000095,2.650000095,0,0,0,2.650000095,0,0,0,225,716,2180,225,941
4445114986,04-17-2016,Apr,Sunday,2268,1.519999981,1.519999981,0,0,0,1.519999981,0,0,0,114,1219,1933,114,1333
4445114986,04-18-2016,Apr,Monday,6155,4.239999771,4.239999771,0,2,0.289999992,1.950000048,0,25,6,162,1247,2248,193,1440
4445114986,04-19-2016,Apr,Tuesday,2064,1.389999986,1.389999986,0,0,0,1.389999986,0,0,0,121,895,1954,121,1016
4445114986,04-20-2016,Apr,Wednesday,2072,1.389999986,1.389999986,0,0,0,1.389999986,0,0,0,137,841,1974,137,978
4445114986,04-21-2016,Apr,Thursday,3809,2.559999943,2.559999943,0,0,0,2.539999962,0,0,0,215,756,2150,215,971
4445114986,04-22-2016,Apr,Friday,6831,4.579999924,4.579999924,0,0,0,4.579999924,0,0,0,317,706,2432,317,1023
4445114986,04-23-2016,Apr,Saturday,4363,2.930000067,2.930000067,0,0,0,2.930000067,0,0,0,201,1239,2149,201,1440
4445114986,04-24-2016,Apr,Sunday,5002,3.359999895,3.359999895,0,0,0,3.359999895,0,0,0,244,1196,2247,244,1440
4445114986,04-25-2016,Apr,Monday,3385,2.269999981,2.269999981,0,0,0,2.269999981,0,0,0,179,916,2070,179,1095
4445114986,04-26-2016,Apr,Tuesday,6326,4.409999847,4.409999847,0,2.410000086,0.039999999,1.960000038,0,29,1,180,839,2291,210,1049
4445114986,04-27-2016,Apr,Wednesday,7243,5.03000021,5.03000021,0,2.619999886,0.029999999,2.380000114,0,32,1,194,839,2361,227,1066
4445114986,04-28-2016,Apr,Thursday,4493,3.00999999,3.00999999,0,0,0,3.00999999,0,0,0,236,762,2203,236,998
4445114986,04-29-2016,Apr,Friday,4676,3.140000105,3.140000105,0,0,0,3.130000114,0,0,0,226,1106,2196,226,1332
4445114986,04-30-2016,Apr,Saturday,6222,4.179999828,4.179999828,0,0,0,4.179999828,0,0,0,290,797,2363,290,1087
4445114986,05-01-2016,May,Sunday,5232,3.50999999,3.50999999,0,0,0,3.50999999,0,0,0,240,741,2246,240,981
4445114986,05-02-2016,May,Monday,6910,4.75,4.75,0,2.210000038,0.189999998,2.349999905,0,27,4,200,667,2336,231,898
4445114986,05-03-2016,May,Tuesday,7502,5.179999828,5.179999828,0,2.480000019,0.109999999,2.579999924,0,30,2,233,725,2421,265,990
4445114986,05-04-2016,May,Wednesday,2923,1.960000038,1.960000038,0,0,0,1.960000038,0,0,0,180,897,2070,180,1077
4445114986,05-05-2016,May,Thursday,3800,2.549999952,2.549999952,0,0.119999997,0.239999995,2.180000067,0,2,6,185,734,2120,193,927
4445114986,05-06-2016,May,Friday,4514,3.029999971,3.029999971,0,0,0,3.029999971,0,0,0,229,809,2211,229,1038
4445114986,05-07-2016,May,Saturday,5183,3.589999914,3.589999914,0,2.130000114,0.189999998,1.25,0,26,4,108,866,2123,138,1004
4445114986,05-08-2016,May,Sunday,7303,4.900000095,4.900000095,0,0,0.25,4.650000095,0,0,8,308,733,2423,316,1049
4445114986,05-09-2016,May,Monday,5275,3.539999962,3.539999962,0,0,0,3.539999962,0,0,0,266,641,2281,266,907
4445114986,05-10-2016,May,Tuesday,3915,2.630000114,2.630000114,0,0,0,2.630000114,0,0,0,231,783,2181,231,1014
4445114986,05-11-2016,May,Wednesday,9105,6.110000134,6.110000134,0,2.25,1,2.859999895,0,34,22,232,622,2499,288,910
4445114986,05-12-2016,May,Thursday,768,0.519999981,0.519999981,0,0,0,0.519999981,0,0,0,58,380,1212,58,438
4558609924,04-12-2016,Apr,Tuesday,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,318,1440
4558609924,04-13-2016,Apr,Wednesday,4978,3.289999962,3.289999962,0,1.24000001,0.439999998,1.610000014,0,19,7,127,1287,1722,153,1440
4558609924,04-14-2016,Apr,Thursday,6799,4.489999771,4.489999771,0,0,0,4.489999771,0,0,0,279,1161,1922,279,1440
4558609924,04-15-2016,Apr,Friday,7795,5.150000095,5.150000095,0,0.589999974,0.839999974,3.730000019,0,17,30,262,1131,2121,309,1440
4558609924,04-16-2016,Apr,Saturday,7289,4.820000172,4.820000172,0,0.550000012,0.75,3.5,0,8,12,308,1112,1997,328,1440
4558609924,04-17-2016,Apr,Sunday,9634,6.400000095,6.400000095,0,0.550000012,1.139999986,4.710000038,0,7,19,304,1110,2117,330,1440
4558609924,04-18-2016,Apr,Monday,8940,5.909999847,5.909999847,0,0.980000019,0.930000007,4,0,14,15,331,1080,2116,360,1440
4558609924,04-19-2016,Apr,Tuesday,5401,3.569999933,3.569999933,0,0.050000001,0.360000014,3.160000086,0,1,9,248,1182,1876,258,1440
4558609924,04-20-2016,Apr,Wednesday,4803,3.170000076,3.170000076,0,0,0,3.170000076,0,0,0,222,1218,1788,222,1440
4558609924,04-21-2016,Apr,Thursday,13743,9.079999924,9.079999924,0,0.419999987,0.970000029,7.699999809,0,6,21,432,844,2486,459,1303
4558609924,04-22-2016,Apr,Friday,9601,6.349999905,6.349999905,0,1.370000005,1.5,3.470000029,0,20,25,273,1122,2094,318,1440
4558609924,04-23-2016,Apr,Saturday,6890,4.550000191,4.550000191,0,0.340000004,0.200000003,4.010000229,0,5,5,308,1122,2085,318,1440
4558609924,04-24-2016,Apr,Sunday,8563,5.659999847,5.659999847,0,0,0,5.650000095,0,0,0,395,1045,2173,395,1440
4558609924,04-25-2016,Apr,Monday,8095,5.349999905,5.349999905,0,0.589999974,0.25,4.510000229,0,18,10,340,993,2225,368,1361
4558609924,04-26-2016,Apr,Tuesday,9148,6.050000191,6.050000191,0,0.430000007,2.029999971,3.589999914,0,12,41,283,1062,2223,336,1398
4558609924,04-27-2016,Apr,Wednesday,9557,6.320000172,6.320000172,0,1.960000038,0.889999986,3.460000038,0,27,14,312,1087,2098,353,1440
4558609924,04-28-2016,Apr,Thursday,9451,6.25,6.25,0,0.02,0.270000011,5.949999809,0,1,11,367,985,2185,379,1364
4558609924,04-29-2016,Apr,Friday,7833,5.179999828,5.179999828,0,1.019999981,1.850000024,2.309999943,0,15,29,197,1096,1918,241,1337
4558609924,04-30-2016,Apr,Saturday,10319,6.820000172,6.820000172,0,0.469999999,1.889999986,4.460000038,0,7,29,293,1111,2105,329,1440
4558609924,05-01-2016,May,Sunday,3428,2.269999981,2.269999981,0,0,0,2.269999981,0,0,0,190,1121,1692,190,1311
4558609924,05-02-2016,May,Monday,7891,5.21999979,5.21999979,0,0,0,5.21999979,0,0,0,383,1057,2066,383,1440
4558609924,05-03-2016,May,Tuesday,5267,3.480000019,3.480000019,0,0.600000024,0.280000001,2.599999905,0,21,10,237,1172,1953,268,1440
4558609924,05-04-2016,May,Wednesday,5232,3.460000038,3.460000038,0,0,0,3.460000038,0,0,0,252,1188,1842,252,1440
4558609924,05-05-2016,May,Thursday,10611,7.010000229,7.010000229,0,1.00999999,0.5,5.510000229,0,14,8,370,1048,2262,392,1440
4558609924,05-06-2016,May,Friday,3755,2.480000019,2.480000019,0,0,0,2.480000019,0,0,0,202,1238,1722,202,1440
4558609924,05-07-2016,May,Saturday,8237,5.440000057,5.440000057,0,1.610000014,1,2.829999924,0,23,16,233,1116,1973,272,1388
4558609924,05-08-2016,May,Sunday,6543,4.329999924,4.329999924,0,1.799999952,0.5,2.019999981,0,66,35,238,1019,2666,339,1358
4558609924,05-09-2016,May,Monday,11451,7.570000172,7.570000172,0,0.430000007,1.620000005,5.519999981,0,6,30,339,1065,2223,375,1440
4558609924,05-10-2016,May,Tuesday,6435,4.25,4.25,0,0.74000001,1.120000005,2.390000105,0,11,18,220,1191,1889,249,1440
4558609924,05-11-2016,May,Wednesday,9108,6.019999981,6.019999981,0,0.25999999,1.820000052,3.940000057,0,4,31,324,1081,2131,359,1440
4558609924,05-12-2016,May,Thursday,6307,4.170000076,4.170000076,0,0,0,4.170000076,0,0,0,247,736,1452,247,983
4702921684,04-12-2016,Apr,Tuesday,7213,5.880000114,5.880000114,0,0,0,5.849999905,0,0,0,263,718,2947,263,981
4702921684,04-13-2016,Apr,Wednesday,6877,5.579999924,5.579999924,0,0,0,5.579999924,0,0,0,258,777,2898,258,1035
4702921684,04-14-2016,Apr,Thursday,7860,6.369999886,6.369999886,0,0,0,6.369999886,0,0,0,271,772,2984,271,1043
4702921684,04-15-2016,Apr,Friday,6506,5.28000021,5.28000021,0,0.07,0.419999987,4.789999962,0,1,8,256,944,2896,265,1209
4702921684,04-16-2016,Apr,Saturday,11140,9.029999733,9.029999733,0,0.239999995,1.25,7.539999962,0,3,24,335,556,3328,362,918
4702921684,04-17-2016,Apr,Sunday,12692,10.28999996,10.28999996,0,0.959999979,3.460000038,5.880000114,0,12,66,302,437,3394,380,817
4702921684,04-18-2016,Apr,Monday,9105,7.380000114,7.380000114,0,1.820000052,1.49000001,4.070000172,0,22,30,191,890,3013,243,1133
4702921684,04-19-2016,Apr,Tuesday,6708,5.440000057,5.440000057,0,0.879999995,0.370000005,4.190000057,0,10,8,179,757,2812,197,954
4702921684,04-20-2016,Apr,Wednesday,8793,7.130000114,7.130000114,0,0.159999996,1.230000019,5.730000019,0,2,29,260,717,3061,291,1008
4702921684,04-21-2016,Apr,Thursday,6530,5.300000191,5.300000191,0,0.310000002,2.049999952,2.940000057,0,4,41,144,901,2729,189,1090
4702921684,04-22-2016,Apr,Friday,1664,1.350000024,1.350000024,0,0,0,1.350000024,0,0,0,72,1341,2241,72,1413
4702921684,04-23-2016,Apr,Saturday,15126,12.27000046,12.27000046,0,0.75999999,3.24000001,8.270000458,0,9,66,408,469,3691,483,952
4702921684,04-24-2016,Apr,Sunday,15050,12.22000027,12.22000027,0,1.200000048,5.119999886,5.880000114,0,15,95,281,542,3538,391,933
4702921684,04-25-2016,Apr,Monday,9167,7.429999828,7.429999828,0,0.49000001,0.819999993,6.110000134,0,6,15,270,730,3064,291,1021
4702921684,04-26-2016,Apr,Tuesday,6108,4.949999809,4.949999809,0,0.07,0.349999994,4.539999962,0,1,8,216,765,2784,225,990
4702921684,04-27-2016,Apr,Wednesday,7047,5.71999979,5.71999979,0,0.090000004,0.800000012,4.78000021,0,1,16,238,733,2908,255,988
4702921684,04-28-2016,Apr,Thursday,9023,7.320000172,7.320000172,0,1.129999995,0.419999987,5.769999981,0,14,9,232,738,3033,255,993
4702921684,04-29-2016,Apr,Friday,9930,8.050000191,8.050000191,0,1.059999943,0.920000017,6.070000172,0,12,19,267,692,3165,298,990
4702921684,04-30-2016,Apr,Saturday,10144,8.229999542,8.229999542,0,0.319999993,2.029999971,5.880000114,0,4,36,263,728,3115,303,1031
4702921684,05-01-2016,May,Sunday,0,0,0,0,0,0,0,0,0,0,0,1440,2017,0,1440
4702921684,05-02-2016,May,Monday,7245,5.920000076,5.920000076,0,0.379999995,1.74000001,3.75999999,0,5,40,195,1131,2859,240,1371
4702921684,05-03-2016,May,Tuesday,9454,7.670000076,7.670000076,0,0,0,7.670000076,0,0,0,313,729,3145,313,1042
4702921684,05-04-2016,May,Wednesday,8161,6.619999886,6.619999886,0,0.340000004,0.730000019,5.539999962,0,4,15,251,757,3004,270,1027
4702921684,05-05-2016,May,Thursday,8614,6.989999771,6.989999771,0,0.670000017,0.219999999,6.090000153,0,8,5,241,745,3006,254,999
4702921684,05-06-2016,May,Friday,6943,5.630000114,5.630000114,0,0.079999998,0.660000026,4.869999886,0,1,16,207,682,2859,224,906
4702921684,05-07-2016,May,Saturday,14370,11.64999962,11.64999962,0,0.370000005,2.309999943,8.970000267,0,5,46,439,577,3683,490,1067
4702921684,05-08-2016,May,Sunday,12857,10.43000031,10.43000031,0,0.680000007,6.210000038,3.539999962,0,9,125,192,1019,3287,326,1345
4702921684,05-09-2016,May,Monday,8232,6.679999828,6.679999828,0,0,0.569999993,6.099999905,0,0,12,253,746,2990,265,1011
4702921684,05-10-2016,May,Tuesday,10613,8.609999657,8.609999657,0,0.079999998,1.879999995,6.650000095,0,1,37,262,701,3172,300,1001
4702921684,05-11-2016,May,Wednesday,9810,7.960000038,7.960000038,0,0.779999971,2.160000086,4.980000019,0,10,41,235,784,3069,286,1070
4702921684,05-12-2016,May,Thursday,2752,2.230000019,2.230000019,0,0,0,2.230000019,0,0,0,68,241,1240,68,309
5553957443,04-12-2016,Apr,Tuesday,11596,7.570000172,7.570000172,0,1.370000005,0.790000021,5.409999847,0,19,13,277,767,2026,309,1076
5553957443,04-13-2016,Apr,Wednesday,4832,3.160000086,3.160000086,0,0,0,3.160000086,0,0,0,226,647,1718,226,873
5553957443,04-14-2016,Apr,Thursday,17022,11.11999989,11.11999989,0,4,2.450000048,4.670000076,0,61,41,256,693,2324,358,1051
5553957443,04-15-2016,Apr,Friday,16556,10.85999966,10.85999966,0,4.159999847,1.980000019,4.710000038,0,58,38,239,689,2254,335,1024
5553957443,04-16-2016,Apr,Saturday,5771,3.769999981,3.769999981,0,0,0,3.769999981,0,0,0,288,521,1831,288,809
5553957443,04-17-2016,Apr,Sunday,655,0.430000007,0.430000007,0,0,0,0.430000007,0,0,0,46,943,1397,46,989
5553957443,04-18-2016,Apr,Monday,3727,2.430000067,2.430000067,0,0,0,2.430000067,0,0,0,206,622,1683,206,828
5553957443,04-19-2016,Apr,Tuesday,15482,10.10999966,10.10999966,0,4.28000021,1.659999967,4.179999828,0,69,28,249,756,2284,346,1102
5553957443,04-20-2016,Apr,Wednesday,2713,1.769999981,1.769999981,0,0,0,1.769999981,0,0,0,148,598,1570,148,746
5553957443,04-21-2016,Apr,Thursday,12346,8.06000042,8.06000042,0,2.950000048,2.160000086,2.960000038,0,47,42,177,801,2066,266,1067
5553957443,04-22-2016,Apr,Friday,11682,7.630000114,7.630000114,0,1.379999995,0.629999995,5.599999905,0,25,16,270,781,2105,311,1092
5553957443,04-23-2016,Apr,Saturday,4112,2.690000057,2.690000057,0,0,0,2.680000067,0,0,0,272,443,1776,272,715
5553957443,04-24-2016,Apr,Sunday,1807,1.179999948,1.179999948,0,0,0,1.179999948,0,0,0,104,582,1507,104,686
5553957443,04-25-2016,Apr,Monday,10946,7.190000057,7.190000057,0,2.930000067,0.569999993,3.690000057,0,51,11,201,732,2033,263,995
5553957443,04-26-2016,Apr,Tuesday,11886,7.760000229,7.760000229,0,2.369999886,0.930000007,4.460000038,0,40,18,238,750,2093,296,1046
5553957443,04-27-2016,Apr,Wednesday,10538,6.880000114,6.880000114,0,1.139999986,1,4.739999771,0,16,16,206,745,1922,238,983
5553957443,04-28-2016,Apr,Thursday,11393,7.630000114,7.630000114,0,3.710000038,0.75,3.170000076,0,49,13,165,727,1999,227,954
5553957443,04-29-2016,Apr,Friday,12764,8.329999924,8.329999924,0,2.789999962,0.639999986,4.909999847,0,46,15,270,709,2169,331,1040
5553957443,04-30-2016,Apr,Saturday,1202,0.779999971,0.779999971,0,0,0,0.779999971,0,0,0,84,506,1463,84,590
5553957443,05-01-2016,May,Sunday,5164,3.369999886,3.369999886,0,0,0,3.369999886,0,0,0,237,436,1747,237,673
5553957443,05-02-2016,May,Monday,9769,6.380000114,6.380000114,0,1.059999943,0.409999996,4.900000095,0,23,9,227,724,1996,259,983
5553957443,05-03-2016,May,Tuesday,12848,8.390000343,8.390000343,0,1.5,1.200000048,5.679999828,0,26,29,247,812,2116,302,1114
5553957443,05-04-2016,May,Wednesday,4249,2.769999981,2.769999981,0,0,0,2.769999981,0,0,0,224,651,1698,224,875
5553957443,05-05-2016,May,Thursday,14331,9.510000229,9.510000229,0,3.430000067,1.659999967,4.429999828,0,44,29,241,692,2156,314,1006
5553957443,05-06-2016,May,Friday,9632,6.289999962,6.289999962,0,1.519999981,0.540000021,4.230000019,0,21,9,229,761,1916,259,1020
5553957443,05-07-2016,May,Saturday,1868,1.220000029,1.220000029,0,0,0,1.220000029,0,0,0,96,902,1494,96,998
5553957443,05-08-2016,May,Sunday,6083,4,4,0,0.219999999,0.469999999,3.299999952,0,3,8,210,505,1762,221,726
5553957443,05-09-2016,May,Monday,11611,7.579999924,7.579999924,0,2.130000114,0.889999986,4.559999943,0,59,22,251,667,2272,332,999
5553957443,05-10-2016,May,Tuesday,16358,10.71000004,10.71000004,0,3.869999886,1.610000014,5.199999809,0,61,40,265,707,2335,366,1073
5553957443,05-11-2016,May,Wednesday,4926,3.220000029,3.220000029,0,0,0,3.220000029,0,0,0,195,628,1693,195,823
5553957443,05-12-2016,May,Thursday,3121,2.039999962,2.039999962,0,0.579999983,0.400000006,1.059999943,0,8,6,48,222,741,62,284
5577150313,04-12-2016,Apr,Tuesday,8135,6.079999924,6.079999924,0,3.599999905,0.379999995,2.099999905,0,86,16,140,728,3405,242,970
5577150313,04-13-2016,Apr,Wednesday,5077,3.789999962,3.789999962,0,0.319999993,0.219999999,3.25,0,15,11,144,776,2551,170,946
5577150313,04-14-2016,Apr,Thursday,8596,6.420000076,6.420000076,0,3.329999924,0.310000002,2.779999971,0,118,30,176,662,4022,324,986
5577150313,04-15-2016,Apr,Friday,12087,9.079999924,9.079999924,0,3.920000076,1.600000024,3.559999943,0,115,54,199,695,4005,368,1063
5577150313,04-16-2016,Apr,Saturday,14269,10.65999985,10.65999985,0,6.639999866,1.279999971,2.730000019,0,184,56,158,472,4274,398,870
5577150313,04-17-2016,Apr,Sunday,12231,9.140000343,9.140000343,0,5.980000019,0.829999983,2.319999933,0,200,37,159,525,4552,396,921
5577150313,04-18-2016,Apr,Monday,9893,7.389999866,7.389999866,0,4.860000134,0.720000029,1.820000052,0,114,32,130,623,3625,276,899
5577150313,04-19-2016,Apr,Tuesday,12574,9.420000076,9.420000076,0,7.019999981,0.639999986,1.75999999,0,108,23,111,733,3501,242,975
5577150313,04-20-2016,Apr,Wednesday,8330,6.21999979,6.21999979,0,4.119999886,0.340000004,1.75999999,0,87,16,113,773,3192,216,989
5577150313,04-21-2016,Apr,Thursday,10830,8.090000153,8.090000153,0,3.650000095,1.659999967,2.779999971,0,110,74,175,670,4018,359,1029
5577150313,04-22-2016,Apr,Friday,9172,6.849999905,6.849999905,0,2.420000076,0.790000021,3.299999952,0,62,30,200,823,3329,292,1115
5577150313,04-23-2016,Apr,Saturday,7638,5.710000038,5.710000038,0,1.210000038,0.360000014,4.139999866,0,24,24,223,627,3152,271,898
5577150313,04-24-2016,Apr,Sunday,15764,11.77999973,11.77999973,0,7.650000095,2.150000095,1.980000019,0,210,65,141,425,4392,416,841
5577150313,04-25-2016,Apr,Monday,6393,4.78000021,4.78000021,0,1.350000024,0.670000017,2.75999999,0,61,38,214,743,3374,313,1056
5577150313,04-26-2016,Apr,Tuesday,5325,3.980000019,3.980000019,0,0.850000024,0.649999976,2.470000029,0,38,32,181,759,3088,251,1010
5577150313,04-27-2016,Apr,Wednesday,6805,5.139999866,5.139999866,0,1.809999943,0.400000006,2.930000067,0,63,16,190,773,3294,269,1042
5577150313,04-28-2016,Apr,Thursday,9841,7.429999828,7.429999828,0,3.25,1.169999957,3.00999999,0,99,51,141,692,3580,291,983
5577150313,04-29-2016,Apr,Friday,7924,5.920000076,5.920000076,0,2.839999914,0.610000014,2.470000029,0,97,36,165,739,3544,298,1037
5577150313,04-30-2016,Apr,Saturday,12363,9.239999771,9.239999771,0,5.829999924,0.790000021,2.609999895,0,207,45,163,621,4501,415,1036
5577150313,05-01-2016,May,Sunday,13368,9.989999771,9.989999771,0,5.309999943,1.440000057,3.24000001,0,194,72,178,499,4546,444,943
5577150313,05-02-2016,May,Monday,7439,5.559999943,5.559999943,0,1.120000005,0.349999994,4.070000172,0,37,20,235,732,3014,292,1024
5577150313,05-03-2016,May,Tuesday,11045,8.25,8.25,0,4.519999981,0.150000006,3.569999933,0,97,8,212,580,3795,317,897
5577150313,05-04-2016,May,Wednesday,5206,3.890000105,3.890000105,0,1.559999943,0.25,2.079999924,0,25,9,141,631,2755,175,806
5577150313,05-05-2016,May,Thursday,7550,5.639999866,5.639999866,0,2.5,0.469999999,2.670000076,0,45,21,143,1153,3004,209,1362
5577150313,05-06-2016,May,Friday,4950,3.700000048,3.700000048,0,1.929999948,0.319999993,1.450000048,0,41,16,79,1304,2643,136,1440
5577150313,05-07-2016,May,Saturday,0,0,0,0,0,0,0,0,0,0,0,1440,1819,0,1440
5577150313,05-08-2016,May,Sunday,0,0,0,0,0,0,0,0,0,0,0,1440,1819,0,1440
5577150313,05-09-2016,May,Monday,3421,2.559999943,2.559999943,0,1.429999948,0.140000001,0.99000001,0,34,11,70,1099,2489,115,1214
5577150313,05-10-2016,May,Tuesday,8869,6.650000095,6.650000095,0,2.559999943,0.75,3.349999905,0,104,37,194,639,3841,335,974
5577150313,05-11-2016,May,Wednesday,4038,3.039999962,3.039999962,0,1.830000043,0.300000012,0.889999986,0,45,15,63,257,1665,123,380
6117666160,04-12-2016,Apr,Tuesday,0,0,0,0,0,0,0,0,0,0,0,1440,1496,0,1440
6117666160,04-13-2016,Apr,Wednesday,0,0,0,0,0,0,0,0,0,0,0,1440,1496,0,1440
6117666160,04-14-2016,Apr,Thursday,0,0,0,0,0,0,0,0,0,0,0,1440,1496,0,1440
6117666160,04-15-2016,Apr,Friday,14019,10.59000015,10.59000015,0,0,0.280000001,10.30000019,0,0,6,513,921,2865,519,1440
